Creating cluster of 100 nodes
Percentage Leaving 20%
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
25527d826931        etcd67              3.54%               105.8MiB / 373.8GiB   0.03%               0B / 0B             0B / 807kB          54
35b6ea679259        etcd66              4.35%               125.4MiB / 373.8GiB   0.03%               0B / 0B             0B / 819kB          53
33a4748914a5        etcd65              3.50%               113.6MiB / 373.8GiB   0.03%               0B / 0B             0B / 827kB          53
a8bf9781d167        etcd64              2.54%               118.8MiB / 373.8GiB   0.03%               0B / 0B             0B / 836kB          53
8b716881b459        etcd63              1.43%               103.1MiB / 373.8GiB   0.03%               0B / 0B             0B / 844kB          52
51e1cd9809c4        etcd62              2.83%               124.3MiB / 373.8GiB   0.03%               0B / 0B             0B / 852kB          53
afd345e1714d        etcd61              2.87%               142.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 856kB          52
11aa180e1176        etcd60              3.34%               128.5MiB / 373.8GiB   0.03%               0B / 0B             0B / 864kB          53
6c51ba528409        etcd59              5.24%               128.6MiB / 373.8GiB   0.03%               0B / 0B             0B / 877kB          53
32feb25dc7aa        etcd58              2.67%               156.2MiB / 373.8GiB   0.04%               0B / 0B             0B / 885kB          53
7e104bba4ff6        etcd57              1.74%               143MiB / 373.8GiB     0.04%               0B / 0B             0B / 893kB          52
c772e0c846a8        etcd56              4.27%               139.5MiB / 373.8GiB   0.04%               0B / 0B             0B / 905kB          53
3299d222cec0        etcd55              3.73%               163.5MiB / 373.8GiB   0.04%               0B / 0B             0B / 909kB          51
b4d921f4d917        etcd54              1.85%               158.2MiB / 373.8GiB   0.04%               0B / 0B             0B / 918kB          52
3bf8b3be46f1        etcd53              2.83%               161.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 971kB          52
5f1fa1042184        etcd52              4.89%               167.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 938kB          53
63158a4bc783        etcd51              3.97%               171.7MiB / 373.8GiB   0.04%               0B / 0B             0B / 958kB          53
0e63b5800d7c        etcd50              1.33%               163.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 958kB          53
78dea72a3295        etcd49              3.07%               167.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 963kB          53
93a355e3f200        etcd48              2.01%               184.6MiB / 373.8GiB   0.05%               0B / 0B             0B / 963kB          54
730459a2b08a        etcd47              1.59%               168.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 975kB          53
42496dff31eb        etcd46              3.54%               188MiB / 373.8GiB     0.05%               0B / 0B             0B / 971kB          52
c51b69fc62be        etcd45              3.13%               190.6MiB / 373.8GiB   0.05%               0B / 0B             0B / 967kB          54
cf588a77effa        etcd44              3.86%               206.7MiB / 373.8GiB   0.05%               0B / 0B             0B / 975kB          54
7dbd618a622d        etcd43              4.77%               198.9MiB / 373.8GiB   0.05%               0B / 0B             0B / 979kB          54
14f00f28d060        etcd42              2.85%               194.2MiB / 373.8GiB   0.05%               0B / 0B             0B / 979kB          54
a143fc787705        etcd41              1.90%               194.2MiB / 373.8GiB   0.05%               0B / 0B             0B / 983kB          55
fef8e8ebf1da        etcd40              2.28%               226.1MiB / 373.8GiB   0.06%               0B / 0B             0B / 979kB          54
25d088c24f9c        etcd39              3.35%               163.2MiB / 373.8GiB   0.04%               0B / 0B             0B / 983kB          53
051b28e33684        etcd38              2.69%               217.1MiB / 373.8GiB   0.06%               0B / 0B             0B / 987kB          54
004e22b075ae        etcd37              1.55%               216.5MiB / 373.8GiB   0.06%               0B / 0B             0B / 987kB          54
f4dbf17b6cf6        etcd36              5.02%               230.5MiB / 373.8GiB   0.06%               0B / 0B             0B / 987kB          53
b9d5fd676ae4        etcd35              5.58%               223.2MiB / 373.8GiB   0.06%               0B / 0B             0B / 995kB          54
3543610bd3fa        etcd34              1.53%               236.8MiB / 373.8GiB   0.06%               0B / 0B             0B / 987kB          55
942bcce27ef9        etcd33              2.82%               219.5MiB / 373.8GiB   0.06%               0B / 0B             0B / 999kB          54
86cff3b1e387        etcd32              21.52%              370.4MiB / 373.8GiB   0.10%               0B / 0B             0B / 1MB            67
aa561997f084        etcd31              1.30%               239.4MiB / 373.8GiB   0.06%               0B / 0B             0B / 1MB            49
d0733571c477        etcd30              2.05%               255.8MiB / 373.8GiB   0.07%               0B / 0B             0B / 999kB          54
87795de3ea48        etcd29              3.54%               256.9MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.02MB         54
607000b97ce3        etcd28              5.37%               254.8MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.01MB         54
5fa9a5b56e5d        etcd27              3.56%               258.3MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.01MB         54
e110102fc4a1        etcd26              3.68%               296.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         53
6e5607a4cfcc        etcd25              3.75%               291.3MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         53
e7a0792d0f34        etcd24              1.75%               276MiB / 373.8GiB     0.07%               0B / 0B             0B / 1.02MB         52
7e93326a0d4d        etcd23              1.57%               287.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.01MB         53
c65dc5cecda2        etcd22              2.85%               305.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         51
b054806c7559        etcd21              3.65%               303.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         52
8ae97b6ebac5        etcd20              3.30%               304.3MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         48
c54e072cdf54        etcd19              4.76%               310.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         52
d5312ae7540f        etcd18              4.99%               300.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         53
b75483d145bd        etcd17              1.90%               304.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.03MB         53
86f298721e0d        etcd16              3.29%               331.3MiB / 373.8GiB   0.09%               0B / 0B             0B / 1.03MB         53
3d6eb8266939        etcd15              3.20%               309.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         53
99fa7660cca6        etcd14              3.28%               306.2MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.03MB         53
b3584e65b3b0        etcd13              1.69%               315.4MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         54
e96d888b661c        etcd12              2.85%               230.7MiB / 373.8GiB   0.06%               0B / 0B             0B / 1.04MB         54
0b2b01f4ed55        etcd11              5.47%               310.1MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         51
94f66e4310bb        etcd10              3.64%               314.1MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         54
c488edbf813b        etcd9               1.65%               310.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         52
2a7a960b7e28        etcd8               3.00%               297.2MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         55
bb119bf52d2a        etcd7               3.19%               316.4MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         53
7c633f6794a8        etcd6               1.93%               310.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
033479e23ddd        etcd5               2.73%               314.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
e6535410e615        etcd4               3.39%               313.9MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         54
dc629289dcf7        etcd3               3.60%               310.9MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
6632fb06df1d        etcd2               3.40%               310.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         54
9eb5fc3010bf        etcd1               4.81%               311MiB / 373.8GiB     0.08%               0B / 0B             0B / 1.06MB         53
81347d155e7b        etcd0               4.21%               310.4MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         54
Percentage Leaving 80%
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
f0f177452ed7        etcd99              2.77%               61.81MiB / 373.8GiB   0.02%               0B / 0B             0B / 520kB          54
67a49d396e8f        etcd98              3.38%               59.04MiB / 373.8GiB   0.02%               0B / 0B             0B / 549kB          55
e73266271cbe        etcd97              5.50%               64.09MiB / 373.8GiB   0.02%               0B / 0B             0B / 557kB          53
a5241549ec9a        etcd96              3.18%               66.29MiB / 373.8GiB   0.02%               0B / 0B             0B / 569kB          52
2ccb6c221993        etcd95              1.95%               66.33MiB / 373.8GiB   0.02%               0B / 0B             0B / 569kB          53
db24a9433a5e        etcd94              2.53%               67.52MiB / 373.8GiB   0.02%               0B / 0B             0B / 586kB          54
18fb80920bfb        etcd93              3.20%               68.59MiB / 373.8GiB   0.02%               0B / 0B             0B / 586kB          52
d811a76d979d        etcd92              1.73%               61.97MiB / 373.8GiB   0.02%               0B / 0B             0B / 602kB          53
96047bda378f        etcd91              4.49%               71.04MiB / 373.8GiB   0.02%               0B / 0B             0B / 610kB          55
ff4d19619605        etcd90              5.25%               67.68MiB / 373.8GiB   0.02%               0B / 0B             0B / 623kB          54
884651dea9c2        etcd89              1.46%               74.63MiB / 373.8GiB   0.02%               0B / 0B             0B / 627kB          59
f422a71a4da9        etcd88              3.06%               67.71MiB / 373.8GiB   0.02%               0B / 0B             0B / 639kB          54
8a7005b8f443        etcd87              2.74%               74.58MiB / 373.8GiB   0.02%               0B / 0B             0B / 647kB          53
f60b4372d085        etcd86              1.51%               72.08MiB / 373.8GiB   0.02%               0B / 0B             0B / 651kB          53
01b479a0ba98        etcd85              3.00%               73.68MiB / 373.8GiB   0.02%               0B / 0B             0B / 659kB          53
08006d5bcb7f        etcd84              3.32%               74.23MiB / 373.8GiB   0.02%               0B / 0B             0B / 668kB          54
559dab727e5c        etcd83              3.25%               78.39MiB / 373.8GiB   0.02%               0B / 0B             0B / 676kB          52
e1e296ba4988        etcd82              5.03%               78.09MiB / 373.8GiB   0.02%               0B / 0B             0B / 684kB          53
a70077a7389c        etcd81              2.97%               77.75MiB / 373.8GiB   0.02%               0B / 0B             0B / 696kB          52
1b2de2e58ca4        etcd80              1.42%               85.09MiB / 373.8GiB   0.02%               0B / 0B             0B / 668kB          52
79aaf808b32e        etcd79              3.04%               88.43MiB / 373.8GiB   0.02%               0B / 0B             0B / 705kB          51
535e7b016ee4        etcd78              3.41%               91.23MiB / 373.8GiB   0.02%               0B / 0B             0B / 717kB          53
94896e5e78f2        etcd77              1.78%               91.24MiB / 373.8GiB   0.02%               0B / 0B             0B / 729kB          54
e747e35bd6b9        etcd76              4.07%               92.7MiB / 373.8GiB    0.02%               0B / 0B             0B / 733kB          53
fbc4ae8aecb2        etcd75              4.97%               98.49MiB / 373.8GiB   0.03%               0B / 0B             0B / 737kB          54
0b9bb85ee9ae        etcd74              1.58%               92.44MiB / 373.8GiB   0.02%               0B / 0B             0B / 754kB          53
88b9b32bed43        etcd73              2.38%               92.5MiB / 373.8GiB    0.02%               0B / 0B             0B / 762kB          53
9a11150884df        etcd72              3.07%               96.97MiB / 373.8GiB   0.03%               0B / 0B             0B / 770kB          54
bcce35119fe7        etcd71              2.71%               100.3MiB / 373.8GiB   0.03%               0B / 0B             0B / 774kB          53
92ea16ba7f8d        etcd70              1.68%               104.2MiB / 373.8GiB   0.03%               0B / 0B             0B / 786kB          55
10476f6c0920        etcd69              3.04%               107.6MiB / 373.8GiB   0.03%               0B / 0B             0B / 795kB          53
9fde1273f85b        etcd68              5.22%               106.2MiB / 373.8GiB   0.03%               0B / 0B             0B / 799kB          53
c00b8b1c54c1        etcd67              3.11%               111.3MiB / 373.8GiB   0.03%               0B / 0B             0B / 815kB          54
3f2c823f60a1        etcd66              2.94%               111MiB / 373.8GiB     0.03%               0B / 0B             0B / 819kB          54
c4cecb1122d1        etcd65              3.15%               113.2MiB / 373.8GiB   0.03%               0B / 0B             0B / 831kB          54
34ee4d709c25        etcd64              1.69%               121.7MiB / 373.8GiB   0.03%               0B / 0B             0B / 836kB          54
52f23efa34ae        etcd63              3.21%               126.5MiB / 373.8GiB   0.03%               0B / 0B             0B / 848kB          54
11a5a674ba66        etcd62              3.21%               119.8MiB / 373.8GiB   0.03%               0B / 0B             0B / 852kB          53
a1f817ccfadd        etcd61              2.30%               140.2MiB / 373.8GiB   0.04%               0B / 0B             0B / 860kB          52
a574d275bbb0        etcd60              5.30%               134.2MiB / 373.8GiB   0.04%               0B / 0B             0B / 864kB          54
32da16bda244        etcd59              4.43%               134.9MiB / 373.8GiB   0.04%               0B / 0B             0B / 934kB          53
4265bea80ddf        etcd58              1.38%               149.3MiB / 373.8GiB   0.04%               0B / 0B             0B / 889kB          52
5a018c1f8ea8        etcd57              3.77%               152.8MiB / 373.8GiB   0.04%               0B / 0B             0B / 897kB          46
5a44be0e262e        etcd56              3.78%               147.4MiB / 373.8GiB   0.04%               0B / 0B             0B / 905kB          52
7375dabb86fe        etcd55              1.61%               156.7MiB / 373.8GiB   0.04%               0B / 0B             0B / 913kB          54
15b1f785670d        etcd54              2.42%               164.9MiB / 373.8GiB   0.04%               0B / 0B             0B / 918kB          53
0e5b40a1981e        etcd53              5.13%               159.1MiB / 373.8GiB   0.04%               0B / 0B             0B / 930kB          49
115f0373093d        etcd52              3.91%               166.4MiB / 373.8GiB   0.04%               0B / 0B             0B / 942kB          51
9b92d61a8aab        etcd51              2.22%               180.3MiB / 373.8GiB   0.05%               0B / 0B             0B / 967kB          52
8b2c117210c3        etcd50              3.19%               177.7MiB / 373.8GiB   0.05%               0B / 0B             0B / 971kB          43
de3e0f48649c        etcd49              3.02%               182.9MiB / 373.8GiB   0.05%               0B / 0B             0B / 971kB          46
ae9f4ddb604e        etcd48              1.68%               180.5MiB / 373.8GiB   0.05%               0B / 0B             0B / 967kB          53
1860b48763ef        etcd47              3.28%               174.9MiB / 373.8GiB   0.05%               0B / 0B             0B / 975kB          53
ab1621700f08        etcd46              3.37%               164.5MiB / 373.8GiB   0.04%               0B / 0B             0B / 979kB          52
ead99a1ba0c6        etcd45              3.12%               191.7MiB / 373.8GiB   0.05%               0B / 0B             0B / 979kB          53
cf5161c3c5a8        etcd44              5.50%               162.5MiB / 373.8GiB   0.04%               0B / 0B             0B / 975kB          54
43d618629660        etcd43              2.94%               208.4MiB / 373.8GiB   0.05%               0B / 0B             0B / 983kB          54
772ae5f5af4e        etcd42              1.63%               194.1MiB / 373.8GiB   0.05%               0B / 0B             0B / 991kB          54
add73ae43b05        etcd41              1.52%               203.5MiB / 373.8GiB   0.05%               0B / 0B             0B / 987kB          54
9834a0e319df        etcd40              2.99%               214.1MiB / 373.8GiB   0.06%               0B / 0B             0B / 991kB          52
f003b1fc826b        etcd39              1.62%               213.1MiB / 373.8GiB   0.06%               0B / 0B             0B / 1.04MB         53
b1d23e1edbfc        etcd38              1.63%               214.5MiB / 373.8GiB   0.06%               0B / 0B             0B / 995kB          54
ed201771f743        etcd37              5.58%               226.7MiB / 373.8GiB   0.06%               0B / 0B             0B / 995kB          53
79e94afd7c05        etcd36              5.45%               230.6MiB / 373.8GiB   0.06%               0B / 0B             0B / 999kB          54
a316c0bac641        etcd35              1.70%               238.8MiB / 373.8GiB   0.06%               0B / 0B             0B / 1MB            53
351aab56ea61        etcd34              2.86%               236.7MiB / 373.8GiB   0.06%               0B / 0B             0B / 1.01MB         55
1486f6465b60        etcd33              2.76%               258.2MiB / 373.8GiB   0.07%               0B / 0B             0B / 999kB          53
70e6355e7300        etcd32              22.16%              376.3MiB / 373.8GiB   0.10%               0B / 0B             0B / 1.01MB         66
49e476f10c53        etcd31              2.20%               253MiB / 373.8GiB     0.07%               0B / 0B             0B / 1.01MB         54
670c3b28774f        etcd30              3.11%               251.4MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.01MB         52
ff54bec3a36b        etcd29              4.64%               245MiB / 373.8GiB     0.06%               0B / 0B             0B / 1.02MB         54
3992145817c6        etcd28              3.22%               257.8MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.02MB         54
f5044a9bb4ed        etcd27              3.11%               265.8MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.02MB         54
703edb3f9024        etcd26              3.26%               252.4MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.02MB         54
47fde153caf7        etcd25              1.79%               284.2MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.02MB         53
955918e6cb4d        etcd24              3.22%               306.4MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         53
12a72eeade3e        etcd23              2.94%               305.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.02MB         53
fd11e921cc8e        etcd22              1.82%               262.1MiB / 373.8GiB   0.07%               0B / 0B             0B / 1.03MB         53
2d7f63e896cf        etcd21              4.73%               303.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.03MB         53
f6c0923b5141        etcd20              5.02%               298.1MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.03MB         54
5b8cc729a5fd        etcd19              2.84%               312.2MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         53
58cc0f5fe564        etcd18              1.63%               298.5MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         54
efe5f9e14494        etcd17              2.88%               305.4MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         53
f3fedd93aba6        etcd16              3.36%               306.7MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         52
10b8ab46df69        etcd15              1.67%               314.1MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
a7168c211212        etcd14              1.68%               297.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.04MB         54
6f0730c02cb2        etcd13              4.75%               307MiB / 373.8GiB     0.08%               0B / 0B             0B / 1.04MB         54
19b2bedc8d03        etcd12              4.76%               330.6MiB / 373.8GiB   0.09%               0B / 0B             0B / 1.04MB         53
01a4ad664db3        etcd11              3.48%               312.2MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
4a403d23304f        etcd10              3.05%               320.7MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
e84d3c06ccf8        etcd9               3.15%               318.9MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         52
3fcb36d5c32b        etcd8               2.33%               320.8MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         54
48b37adcfc37        etcd7               1.62%               307.6MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         54
8768132903d0        etcd6               3.48%               314MiB / 373.8GiB     0.08%               0B / 0B             0B / 1.06MB         47
dca86be066a5        etcd5               2.95%               314.3MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         53
e9e7e0c27e5e        etcd4               3.51%               317.8MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         53
d3e1d623ec13        etcd3               3.75%               316.8MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.05MB         53
63707682f0cf        etcd2               4.98%               318.2MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         53
f3b746680119        etcd1               2.79%               310MiB / 373.8GiB     0.08%               0B / 0B             0B / 1.05MB         54
253ca690e193        etcd0               1.60%               317.1MiB / 373.8GiB   0.08%               0B / 0B             0B / 1.06MB         54
