Creating cluster of 100 nodes
Percentage Leaving 20%
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
b7fc4928292a        etcd62              2.83%               185.4MiB / 62.13GiB   0.29%               0B / 0B             0B / 901kB          17
69c1624e1ee6        etcd61              2.63%               169.4MiB / 62.13GiB   0.27%               0B / 0B             0B / 918kB          18
40fbca262dd0        etcd60              2.68%               192MiB / 62.13GiB     0.30%               0B / 0B             0B / 930kB          18
ce9e5b6c9649        etcd59              2.74%               180.9MiB / 62.13GiB   0.28%               0B / 0B             0B / 909kB          18
a5e403b9bce0        etcd58              2.98%               203.2MiB / 62.13GiB   0.32%               0B / 0B             0B / 930kB          18
189bcbdbec63        etcd57              2.61%               165.2MiB / 62.13GiB   0.26%               0B / 0B             0B / 967kB          19
342cbde8919b        etcd56              2.49%               205.6MiB / 62.13GiB   0.32%               0B / 0B             0B / 979kB          17
658bef7d8ae7        etcd55              2.60%               192.4MiB / 62.13GiB   0.30%               0B / 0B             0B / 1.02MB         19
6221ce6f9cb7        etcd54              2.80%               188.7MiB / 62.13GiB   0.30%               0B / 0B             0B / 1.05MB         18
90619a6971fb        etcd53              2.38%               220.9MiB / 62.13GiB   0.35%               0B / 0B             0B / 1.06MB         17
862c1cd20d44        etcd52              2.82%               234.3MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.08MB         18
5e77e7969472        etcd51              2.56%               201.1MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.07MB         19
0f84232eaf9e        etcd50              2.75%               204.5MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.07MB         17
528c4b509920        etcd49              2.27%               263.9MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.07MB         18
adc548fd104e        etcd48              2.47%               239.1MiB / 62.13GiB   0.38%               0B / 0B             0B / 1.08MB         19
761a1f4530ae        etcd47              2.57%               235.8MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.11MB         18
571e5926d14e        etcd46              3.00%               242.6MiB / 62.13GiB   0.38%               0B / 0B             0B / 1.06MB         19
2721e0455a1a        etcd45              2.59%               204.2MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.13MB         18
783a12fd2276        etcd44              2.18%               247.2MiB / 62.13GiB   0.39%               0B / 0B             0B / 1.14MB         17
2a1a1a1900d8        etcd43              2.57%               233.7MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.13MB         19
9859345a45be        etcd42              2.81%               214.7MiB / 62.13GiB   0.34%               0B / 0B             0B / 1.13MB         16
e0b3ff71f583        etcd41              2.91%               146.1MiB / 62.13GiB   0.23%               0B / 0B             0B / 1.12MB         18
699e79add9f4        etcd40              2.38%               183.9MiB / 62.13GiB   0.29%               0B / 0B             0B / 1.14MB         18
dfbb7be32378        etcd39              2.63%               229.3MiB / 62.13GiB   0.36%               0B / 0B             0B / 1.14MB         18
79586edd0263        etcd38              2.44%               175.7MiB / 62.13GiB   0.28%               0B / 0B             0B / 1.13MB         17
8d4cf2685f30        etcd37              2.52%               164.6MiB / 62.13GiB   0.26%               0B / 0B             0B / 1.13MB         17
fac71f0d5126        etcd36              2.72%               181.2MiB / 62.13GiB   0.28%               0B / 0B             0B / 1.15MB         18
e0708a4ba897        etcd35              2.47%               165.1MiB / 62.13GiB   0.26%               0B / 0B             0B / 1.13MB         18
42aeeaa426db        etcd34              2.37%               270.8MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.13MB         19
8b1c813bc6d9        etcd33              1.98%               273.7MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.16MB         18
26ca8b1dfde1        etcd32              3.27%               204.1MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.2MB          18
9299d6b84f60        etcd31              2.59%               192.4MiB / 62.13GiB   0.30%               0B / 0B             0B / 1.17MB         18
fc15cdcef58f        etcd30              2.67%               230MiB / 62.13GiB     0.36%               0B / 0B             0B / 1.18MB         19
b75abcc32a9e        etcd29              1.93%               211.8MiB / 62.13GiB   0.33%               0B / 0B             0B / 1.19MB         17
b336ccf98065        etcd28              10.83%              313.9MiB / 62.13GiB   0.49%               0B / 0B             0B / 1.06MB         25
50008b086a4c        etcd27              2.99%               242.6MiB / 62.13GiB   0.38%               0B / 0B             0B / 1.19MB         18
0babf91d7608        etcd26              3.85%               237.7MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.2MB          19
d3cc61fa3ebd        etcd25              3.21%               265.4MiB / 62.13GiB   0.42%               0B / 0B             0B / 1.18MB         19
806956439d78        etcd24              1.74%               200.1MiB / 62.13GiB   0.31%               0B / 0B             0B / 1.2MB          20
806fa1e99888        etcd23              1.65%               285.2MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.2MB          18
3f1688ca240c        etcd22              2.37%               240.9MiB / 62.13GiB   0.38%               0B / 0B             0B / 1.22MB         18
f7481c9e5272        etcd21              1.35%               298MiB / 62.13GiB     0.47%               0B / 0B             0B / 1.22MB         17
4a81f2c6eaec        etcd20              4.53%               301.8MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.2MB          17
59eb76eca921        etcd19              3.73%               274.7MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.22MB         20
7a2895d8b9d9        etcd18              1.50%               270.8MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.22MB         17
87e9e3fa6d79        etcd17              2.58%               272.2MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.24MB         19
80769a1005c8        etcd16              2.04%               260.3MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.23MB         22
fa5367d7f669        etcd15              1.13%               320.1MiB / 62.13GiB   0.50%               0B / 0B             0B / 1.25MB         18
316884b236e4        etcd14              2.54%               260.6MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.24MB         20
1118ce77f29f        etcd13              4.35%               300.4MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.21MB         19
66be7d7c35c8        etcd12              3.02%               273.6MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.22MB         18
bf8ee7ed6fa3        etcd11              3.64%               279.1MiB / 62.13GiB   0.44%               0B / 0B             0B / 1.24MB         17
e0d540a4c318        etcd10              2.75%               259.4MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.26MB         19
2266618e770f        etcd9               2.27%               340.9MiB / 62.13GiB   0.54%               0B / 0B             0B / 1.23MB         17
b2add5b74602        etcd8               1.16%               379.3MiB / 62.13GiB   0.60%               0B / 0B             0B / 1.24MB         17
d41f938f6c62        etcd7               2.52%               277.7MiB / 62.13GiB   0.44%               0B / 0B             0B / 1.22MB         18
2370878d1594        etcd6               2.46%               298.5MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.27MB         17
3e8064bbb865        etcd5               1.16%               280.5MiB / 62.13GiB   0.44%               0B / 0B             0B / 1.25MB         18
bf526009c8e9        etcd4               3.59%               321.5MiB / 62.13GiB   0.51%               0B / 0B             0B / 1.26MB         19
a668e0feb53b        etcd3               4.23%               287.2MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.25MB         18
fe9e36516201        etcd2               2.53%               285MiB / 62.13GiB     0.45%               0B / 0B             0B / 1.27MB         20
acc13eb439c1        etcd1               1.08%               287.3MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.23MB         17
62504031e94e        etcd0               1.87%               292.1MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.24MB         18
Percentage Leaving 80%
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
56ec70bf8f26        etcd99              3.12%               58.01MiB / 62.13GiB   0.09%               0B / 0B             0B / 483kB          14
8a1b02d1db6e        etcd98              2.84%               58.15MiB / 62.13GiB   0.09%               0B / 0B             0B / 492kB          15
4c6081b96e7c        etcd97              1.95%               57.37MiB / 62.13GiB   0.09%               0B / 0B             0B / 532kB          14
76b31cccb3eb        etcd96              2.46%               54.51MiB / 62.13GiB   0.09%               0B / 0B             0B / 561kB          17
c6059029d68c        etcd95              2.61%               59.4MiB / 62.13GiB    0.09%               0B / 0B             0B / 549kB          15
eafa7d473e70        etcd94              3.02%               60.97MiB / 62.13GiB   0.10%               0B / 0B             0B / 553kB          18
3716dee94d82        etcd93              3.09%               67.6MiB / 62.13GiB    0.11%               0B / 0B             0B / 594kB          18
a3895d995b65        etcd92              2.66%               70.36MiB / 62.13GiB   0.11%               0B / 0B             0B / 569kB          18
9674791d64a9        etcd91              2.66%               87.88MiB / 62.13GiB   0.14%               0B / 0B             0B / 631kB          17
961cf5483809        etcd90              2.60%               70.7MiB / 62.13GiB    0.11%               0B / 0B             0B / 618kB          22
52ba4147de26        etcd89              2.52%               72.14MiB / 62.13GiB   0.11%               0B / 0B             0B / 569kB          17
fcaecb1d68ab        etcd88              2.94%               81.95MiB / 62.13GiB   0.13%               0B / 0B             0B / 610kB          18
22d0367b2502        etcd87              2.81%               91.73MiB / 62.13GiB   0.14%               0B / 0B             0B / 586kB          19
b88ef41b41a0        etcd86              2.63%               72.53MiB / 62.13GiB   0.11%               0B / 0B             0B / 578kB          18
613b4ed021f8        etcd85              2.91%               76.64MiB / 62.13GiB   0.12%               0B / 0B             0B / 573kB          19
98fc0b21b9eb        etcd84              3.05%               99.45MiB / 62.13GiB   0.16%               0B / 0B             0B / 627kB          21
ef34372b3c51        etcd83              2.42%               83.93MiB / 62.13GiB   0.13%               0B / 0B             0B / 672kB          17
1c37fe1ee1c0        etcd82              2.59%               82.84MiB / 62.13GiB   0.13%               0B / 0B             0B / 664kB          18
0df4f72f9ecd        etcd81              2.68%               90.92MiB / 62.13GiB   0.14%               0B / 0B             0B / 655kB          21
5e8585bf1a08        etcd80              2.55%               114.6MiB / 62.13GiB   0.18%               0B / 0B             0B / 684kB          21
5c6840a0c964        etcd79              2.48%               121.5MiB / 62.13GiB   0.19%               0B / 0B             0B / 741kB          19
95c118d09c98        etcd78              2.66%               107.4MiB / 62.13GiB   0.17%               0B / 0B             0B / 725kB          18
fb62f5e3ab71        etcd77              2.84%               103.3MiB / 62.13GiB   0.16%               0B / 0B             0B / 737kB          21
0b8c9f511db6        etcd76              3.08%               100.6MiB / 62.13GiB   0.16%               0B / 0B             0B / 774kB          19
471a718c85f3        etcd75              2.93%               111.5MiB / 62.13GiB   0.18%               0B / 0B             0B / 762kB          20
54ba18dfdf14        etcd74              2.58%               104.3MiB / 62.13GiB   0.16%               0B / 0B             0B / 729kB          20
ea362b590904        etcd73              2.59%               120.5MiB / 62.13GiB   0.19%               0B / 0B             0B / 778kB          22
1f209bea5539        etcd72              2.19%               119.8MiB / 62.13GiB   0.19%               0B / 0B             0B / 799kB          19
036c1d28a74c        etcd71              2.45%               135.6MiB / 62.13GiB   0.21%               0B / 0B             0B / 811kB          20
6e95187355fa        etcd70              2.66%               145.3MiB / 62.13GiB   0.23%               0B / 0B             0B / 831kB          19
b95c750cdc1d        etcd69              2.51%               143.9MiB / 62.13GiB   0.23%               0B / 0B             0B / 823kB          19
dedee5fa0b36        etcd68              2.42%               139.2MiB / 62.13GiB   0.22%               0B / 0B             0B / 815kB          18
d349d437d2d7        etcd67              2.64%               111.4MiB / 62.13GiB   0.18%               0B / 0B             0B / 885kB          17
11a664ba7d69        etcd66              2.21%               155.2MiB / 62.13GiB   0.24%               0B / 0B             0B / 844kB          17
f1e1741c6094        etcd65              2.84%               143.5MiB / 62.13GiB   0.23%               0B / 0B             0B / 877kB          19
c1b447d187ac        etcd64              2.79%               159.8MiB / 62.13GiB   0.25%               0B / 0B             0B / 877kB          17
0017e3f037e1        etcd63              2.69%               165MiB / 62.13GiB     0.26%               0B / 0B             0B / 897kB          18
d5312a3ab727        etcd62              2.65%               181.6MiB / 62.13GiB   0.29%               0B / 0B             0B / 901kB          16
6169315fcff2        etcd61              2.83%               175.6MiB / 62.13GiB   0.28%               0B / 0B             0B / 934kB          17
3f4fbf60fe75        etcd60              2.66%               188.6MiB / 62.13GiB   0.30%               0B / 0B             0B / 967kB          17
680b3badbd06        etcd59              2.94%               167.1MiB / 62.13GiB   0.26%               0B / 0B             0B / 975kB          18
a5e8d3cabac1        etcd58              2.41%               183.6MiB / 62.13GiB   0.29%               0B / 0B             0B / 942kB          18
b734ae24dea8        etcd57              2.80%               167.7MiB / 62.13GiB   0.26%               0B / 0B             0B / 1.02MB         16
06a66bb36c58        etcd56              2.52%               213.8MiB / 62.13GiB   0.34%               0B / 0B             0B / 1.01MB         16
b8abf1d73268        etcd55              2.22%               217.2MiB / 62.13GiB   0.34%               0B / 0B             0B / 1.02MB         18
ec9f4e26d2aa        etcd54              2.68%               182.2MiB / 62.13GiB   0.29%               0B / 0B             0B / 1.04MB         18
ea530c566963        etcd53              2.95%               232.6MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.06MB         18
fc764b1d4444        etcd52              3.00%               194.1MiB / 62.13GiB   0.31%               0B / 0B             0B / 1.03MB         18
e4a8d4bab117        etcd51              2.45%               224.4MiB / 62.13GiB   0.35%               0B / 0B             0B / 1.08MB         17
3d126b889c01        etcd50              2.70%               179.5MiB / 62.13GiB   0.28%               0B / 0B             0B / 1.1MB          18
87792b200df9        etcd49              2.98%               182MiB / 62.13GiB     0.29%               0B / 0B             0B / 1.08MB         19
288a5b181d2f        etcd48              3.06%               177.1MiB / 62.13GiB   0.28%               0B / 0B             0B / 1.14MB         16
0e8da126e00b        etcd47              2.54%               141.8MiB / 62.13GiB   0.22%               0B / 0B             0B / 1.16MB         20
a8c3d92722f4        etcd46              2.19%               211.6MiB / 62.13GiB   0.33%               0B / 0B             0B / 1.13MB         18
12ec40aa0be3        etcd45              2.83%               209.2MiB / 62.13GiB   0.33%               0B / 0B             0B / 1.13MB         17
d0b8d099fe88        etcd44              3.70%               199MiB / 62.13GiB     0.31%               0B / 0B             0B / 1.13MB         18
f4682e7b5589        etcd43              3.32%               276.4MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.11MB         18
9f297a0fd581        etcd42              2.67%               180.1MiB / 62.13GiB   0.28%               0B / 0B             0B / 1.1MB          19
5a55afd6a4b9        etcd41              2.39%               218.3MiB / 62.13GiB   0.34%               0B / 0B             0B / 1.15MB         20
a54b6fa71dde        etcd40              2.36%               225.9MiB / 62.13GiB   0.36%               0B / 0B             0B / 1.16MB         17
aa9ac40d3660        etcd39              2.94%               228.9MiB / 62.13GiB   0.36%               0B / 0B             0B / 1.14MB         18
b6201ed76d5b        etcd38              3.18%               206.1MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.17MB         19
02dc741d6189        etcd37              2.79%               225.9MiB / 62.13GiB   0.36%               0B / 0B             0B / 1.17MB         18
7311712d199d        etcd36              3.00%               179.4MiB / 62.13GiB   0.28%               0B / 0B             0B / 1.16MB         17
be445d341aeb        etcd35              2.32%               258.7MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.17MB         19
ae0dfe975703        etcd34              2.76%               224.8MiB / 62.13GiB   0.35%               0B / 0B             0B / 1.18MB         18
1c4cb71a672d        etcd33              2.65%               200.1MiB / 62.13GiB   0.31%               0B / 0B             0B / 1.16MB         17
8ea90ee3492e        etcd32              3.14%               233.9MiB / 62.13GiB   0.37%               0B / 0B             0B / 1.17MB         19
39b30bd037e6        etcd31              2.02%               202.3MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.18MB         17
d2c28ebae844        etcd30              2.07%               244.6MiB / 62.13GiB   0.38%               0B / 0B             0B / 1.19MB         18
16f9e1cfc9fc        etcd29              3.14%               231.4MiB / 62.13GiB   0.36%               0B / 0B             0B / 1.2MB          19
c87a4c8f3730        etcd28              3.82%               242.4MiB / 62.13GiB   0.38%               0B / 0B             0B / 1.18MB         21
bd799ecf14dd        etcd27              3.26%               281.4MiB / 62.13GiB   0.44%               0B / 0B             0B / 1.22MB         19
72dc2a5e7843        etcd26              1.92%               203.1MiB / 62.13GiB   0.32%               0B / 0B             0B / 1.2MB          19
a55c43fb1fc3        etcd25              2.05%               271.9MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.2MB          18
1dae7a25d3e8        etcd24              2.30%               245.1MiB / 62.13GiB   0.39%               0B / 0B             0B / 1.22MB         18
3d74d62b6e0b        etcd23              1.82%               295.8MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.19MB         24
fb5d4c16afa9        etcd22              4.43%               255.5MiB / 62.13GiB   0.40%               0B / 0B             0B / 1.2MB          23
7950d0f2ef2b        etcd21              3.35%               260MiB / 62.13GiB     0.41%               0B / 0B             0B / 1.21MB         19
e5f224fb84de        etcd20              1.90%               274.9MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.22MB         17
ba36fefebd6d        etcd19              2.47%               277.2MiB / 62.13GiB   0.44%               0B / 0B             0B / 1.26MB         17
b3137776af6e        etcd18              1.73%               276.7MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.25MB         18
4a41e7ec9869        etcd17              2.04%               294.5MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.22MB         19
c52559b2d862        etcd16              2.97%               267.3MiB / 62.13GiB   0.42%               0B / 0B             0B / 1.22MB         17
421074f5e062        etcd15              3.58%               286.6MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.26MB         18
6432a62ab2e2        etcd14              3.65%               318.2MiB / 62.13GiB   0.50%               0B / 0B             0B / 1.21MB         18
b4797b9b2df3        etcd13              2.75%               259.5MiB / 62.13GiB   0.41%               0B / 0B             0B / 1.25MB         20
b7d2d87e189b        etcd12              13.05%              329.8MiB / 62.13GiB   0.52%               0B / 0B             0B / 1.17MB         27
4d7fbeb44478        etcd11              1.06%               251.9MiB / 62.13GiB   0.40%               0B / 0B             0B / 1.23MB         18
0c1ff41e22e7        etcd10              2.59%               319.6MiB / 62.13GiB   0.50%               0B / 0B             0B / 1.24MB         19
8aabe12b1b76        etcd9               2.59%               269.7MiB / 62.13GiB   0.42%               0B / 0B             0B / 1.22MB         20
985e3846efe2        etcd8               1.18%               276.8MiB / 62.13GiB   0.43%               0B / 0B             0B / 1.2MB          18
3f144c837d18        etcd7               4.35%               289.5MiB / 62.13GiB   0.46%               0B / 0B             0B / 1.25MB         20
ef073675449e        etcd6               4.37%               297.9MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.27MB         18
f3017f2b400f        etcd5               2.64%               296.6MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.26MB         19
741b5da1f69d        etcd4               1.15%               298.6MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.24MB         19
ef076e6f46f6        etcd3               2.91%               297.6MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.25MB         18
94e3e731ae68        etcd2               3.11%               297.8MiB / 62.13GiB   0.47%               0B / 0B             0B / 1.24MB         17
b5e5147b51a4        etcd1               2.93%               303.4MiB / 62.13GiB   0.48%               0B / 0B             0B / 1.29MB         19
0c2d2e5d6953        etcd0               1.13%               286.2MiB / 62.13GiB   0.45%               0B / 0B             0B / 1.23MB         18
